10.0,8307.864,476.319
10.2,-2890.172,451.355
10.4,6728.361,432.539
10.6,-3364.952,420.857
10.8,-4307.632,417.348
11.0,-5900.175,423.104
11.2,-5835.498,439.268
11.4,3782.249,467.039
11.6,-6036.028,507.669
11.8,8749.184,562.468
12.0,4698.292,632.803
12.2,-2858.851,720.099
12.4,649.18,825.839
12.6,5975.669,951.566
12.8,-3766.905,1098.887
13.0,7618.336,1269.468
13.2,-6007.378,1465.038
13.4,10454.668,1687.393
13.6,-6982.939,1938.391
13.8,9499.879,2219.958
14.0,2187.495,2534.085
14.2,-5017.173,2882.833
14.4,7158.143,3268.332
14.6,8788.006,3692.781
14.8,1570.067,4158.449
15.0,9195.535,4667.68
15.2,15406.265,5222.888
15.4,14248.504,5826.563
15.6,14270.538,6481.269
15.8,4993.77,7189.646
16.0,7323.764,7954.412
16.2,280.945,8778.361
16.4,4867.39,9664.368
16.6,4224.027,10615.386
16.8,18587.004,11634.45
17.0,16216.636,12724.678
17.2,14541.122,13889.268
17.4,6955.207,15131.505
17.6,7426.349,16454.757
17.8,12236.921,17862.478
18.0,9565.267,19358.209
18.2,25336.2,20945.58
18.4,23380.617,22628.308
18.6,18515.617,24410.202
18.8,33306.442,26295.16
19.0,34817.04,28287.172
19.2,23522.69,30390.321
19.4,40008.147,32608.786
19.6,37155.555,34946.837
19.8,38307.148,37408.843
20.0,39876.536,39999.267
