14.8,1570.067,8398.912
15.0,9195.535,8984.785
15.2,15406.265,9589.488
15.4,14248.504,10213.272
15.6,14270.538,10856.385
15.8,4993.77,11519.078
16.0,7323.764,12201.601
16.2,280.945,12904.203
16.4,4867.39,13627.134
16.6,4224.027,14370.645
16.8,18587.004,15134.984
17.0,16216.636,15920.403
17.2,14541.122,16727.15
17.4,6955.207,17555.476
17.6,7426.349,18405.63
17.8,12236.921,19277.863
18.0,9565.267,20172.424
18.2,25336.2,21089.563
18.4,23380.617,22029.53
18.6,18515.617,22992.575
18.8,33306.442,23978.947
19.0,34817.04,24988.897
19.2,23522.69,26022.674
19.4,40008.147,27080.529
19.6,37155.555,28162.711
19.8,38307.148,29269.469
20.0,39876.536,30401.055
