-0.2,-6750.699,-405.433
-0.0,-8085.518,-267.401
0.2,-5458.678,-129.279
0.4,1693.588,8.934
0.6,9254.422,147.237
0.8,-3879.723,285.63
1.0,-2525.51,424.114
1.2,-7315.408,562.688
1.4,4540.308,701.353
1.6,-3230.432,840.109
1.8,3948.314,978.954
2.0,5387.63,1117.891
2.2,4433.328,1256.917
2.4,-7520.05,1396.034
2.6,5555.368,1535.242
2.8,-7138.954,1674.54
3.0,1264.574,1813.929
3.2,-9723.525,1953.408
3.4,-4829.583,2092.977
3.6,1221.199,2232.637
3.8,-2998.019,2372.387
4.0,3510.789,2512.228
4.2,4085.876,2652.16
4.4,-7030.603,2792.181
4.6,4389.277,2932.294
4.8,7131.191,3072.496
5.0,4843.217,3212.789
5.2,-5813.757,3353.173
5.4,-5122.314,3493.647
5.6,8691.128,3634.212
5.8,-5618.663,3774.867
6.0,7405.262,3915.612
6.2,8504.988,4056.448
6.4,-1884.846,4197.374
6.6,-7927.407,4338.391
6.8,-2831.289,4479.499
7.0,6456.018,4620.696
7.2,4005.663,4761.985
7.4,7656.98,4903.363
7.6,6141.908,5044.833
7.8,-9509.792,5186.392
8.0,9679.421,5328.042
8.2,-1124.112,5469.783
8.4,9614.754,5611.614
8.6,-3066.112,5753.535
8.8,-7743.918,5895.547
9.0,10010.19,6037.65
9.2,1979.137,6179.843
9.4,-2257.722,6322.126
9.6,-700.727,6464.5
9.8,-4767.02,6606.964
10.0,8307.864,6749.519
10.2,-2890.172,6892.164
10.4,6728.361,7034.9
10.6,-3364.952,7177.726
10.8,-4307.632,7320.642
11.0,-5900.175,7463.649
11.2,-5835.498,7606.747
11.4,3782.249,7749.935
11.6,-6036.028,7893.213
11.8,8749.184,8036.582
12.0,4698.292,8180.041
12.2,-2858.851,8323.591
12.4,649.18,8467.231
12.6,5975.669,8610.962
12.8,-3766.905,8754.783
13.0,7618.336,8898.695
13.2,-6007.378,9042.697
13.4,10454.668,9186.79
13.6,-6982.939,9330.973
13.8,9499.879,9475.246
14.0,2187.495,9619.61
14.2,-5017.173,9764.065
14.4,7158.143,9908.609
14.6,8788.006,10053.245
14.8,1570.067,10197.971
15.0,9195.535,10342.787
15.2,15406.265,10487.694
15.4,14248.504,10632.691
15.6,14270.538,10777.779
15.8,4993.77,10922.957
16.0,7323.764,11068.225
16.2,280.945,11213.584
16.4,4867.39,11359.034
16.6,4224.027,11504.574
16.8,18587.004,11650.204
17.0,16216.636,11795.925
17.2,14541.122,11941.737
17.4,6955.207,12087.638
17.6,7426.349,12233.631
17.8,12236.921,12379.713
18.0,9565.267,12525.887
18.2,25336.2,12672.15
18.4,23380.617,12818.504
18.6,18515.617,12964.949
18.8,33306.442,13111.484
19.0,34817.04,13258.11
19.2,23522.69,13404.826
19.4,40008.147,13551.632
19.6,37155.555,13698.529
19.8,38307.148,13845.516
20.0,39876.536,13992.594
