3.6,1221.199,-2170.958
3.8,-2998.019,-2235.71
4.0,3510.789,-2295.401
4.2,4085.876,-2349.788
4.4,-7030.603,-2398.631
4.6,4389.277,-2441.688
4.8,7131.191,-2478.718
5.0,4843.217,-2509.483
5.2,-5813.757,-2533.741
5.4,-5122.314,-2551.254
5.6,8691.128,-2561.783
5.8,-5618.663,-2565.089
6.0,7405.262,-2560.934
6.2,8504.988,-2549.08
6.4,-1884.846,-2529.291
6.6,-7927.407,-2501.329
6.8,-2831.289,-2464.958
7.0,6456.018,-2419.942
7.2,4005.663,-2366.046
7.4,7656.98,-2303.033
7.6,6141.908,-2230.67
7.8,-9509.792,-2148.722
8.0,9679.421,-2056.956
8.2,-1124.112,-1955.136
8.4,9614.754,-1843.032
8.6,-3066.112,-1720.409
8.8,-7743.918,-1587.035
9.0,10010.19,-1442.679
9.2,1979.137,-1287.11
9.4,-2257.722,-1120.095
9.6,-700.727,-941.405
9.8,-4767.02,-750.809
10.0,8307.864,-548.078
10.2,-2890.172,-332.982
10.4,6728.361,-105.292
10.6,-3364.952,135.221
10.8,-4307.632,388.784
11.0,-5900.175,655.626
11.2,-5835.498,935.973
11.4,3782.249,1230.053
11.6,-6036.028,1538.092
11.8,8749.184,1860.317
12.0,4698.292,2196.952
12.2,-2858.851,2548.223
12.4,649.18,2914.355
12.6,5975.669,3295.573
12.8,-3766.905,3692.099
13.0,7618.336,4104.159
13.2,-6007.378,4531.976
13.4,10454.668,4975.771
13.6,-6982.939,5435.767
13.8,9499.879,5912.187
14.0,2187.495,6405.251
14.2,-5017.173,6915.182
14.4,7158.143,7442.199
14.6,8788.006,7986.523
14.8,1570.067,8548.374
15.0,9195.535,9127.971
15.2,15406.265,9725.533
15.4,14248.504,10341.279
15.6,14270.538,10975.428
15.8,4993.77,11628.197
16.0,7323.764,12299.803
16.2,280.945,12990.463
16.4,4867.39,13700.394
16.6,4224.027,14429.813
16.8,18587.004,15178.934
17.0,16216.636,15947.974
17.2,14541.122,16737.147
17.4,6955.207,17546.667
17.6,7426.349,18376.749
17.8,12236.921,19227.607
18.0,9565.267,20099.453
18.2,25336.2,20992.5
18.4,23380.617,21906.962
18.6,18515.617,22843.05
18.8,33306.442,23800.975
19.0,34817.04,24780.949
19.2,23522.69,25783.182
19.4,40008.147,26807.885
19.6,37155.555,27855.269
19.8,38307.148,28925.541
20.0,39876.536,30018.913
